scorer,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1,p1e0t1
bodyparts,upper_1,upper_1,upper_2,upper_2,upper_3,upper_3,upper_4,upper_4,upper_5,upper_5,upper_6,upper_6,upper_7,upper_7,upper_8,upper_8,upper_9,upper_9,upper_10,upper_10,upper_11,upper_11,upper_12,upper_12,upper_13,upper_13,upper_14,upper_14,upper_15,upper_15,lower_1,lower_1,lower_2,lower_2,lower_3,lower_3,lower_4,lower_4,lower_5,lower_5,lower_6,lower_6,lower_7,lower_7,lower_8,lower_8,lower_9,lower_9,lower_10,lower_10,lower_11,lower_11,lower_12,lower_12,lower_13,lower_13,lower_14,lower_14,lower_15,lower_15,pupil_N,pupil_N,pupil_S,pupil_S,pupil_E,pupil_E,pupil_W,pupil_W,pupil_NW,pupil_NW,pupil_NE,pupil_NE,pupil_SE,pupil_SE,pupil_SW,pupil_SW
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\5_blink\img002.png,14.955855716983365,288.48531735326986,27.90433157347107,253.95604840263593,45.78556013719222,221.89315580561873,65.5165709661259,185.51410458977222,89.56374041388884,151.60142972754244,117.92706848048098,115.83897260010025,158.62227831515668,89.94202088712473,209.7995876527034,80.07651547265795,259.7437088134418,83.776080003083,308.4546417973718,99.80752630159162,355.3157925160893,126.93766619137534,400.94375505799843,162.70012331881765,440.4057767158658,200.31236271147247,474.93504566649966,249.0232956954025,506.3813441751127,294.0346641489075,21.73839068942931,293.4180700605033,52.568095109638165,295.88444641412,82.78120544144286,294.0346641489075,114.2275039500559,290.9516937068866,143.20742610505226,288.48531735326986,178.35328914409035,286.63553508805734,213.4991521831285,289.101911441674,248.02842113376238,289.71850553007823,292.4231954988632,295.88444641412,331.26862306832635,296.5010405025242,367.6476742841728,299.58401094454507,407.7262900304443,300.8171991213534,438.55599445065326,300.8171991213534,465.0695402520328,300.2006050329492,498.3656210258584,292.18488188369497,198.08429997302403,134.9533893406297,183.28604185132377,205.8617095071101,236.92972754248723,174.41541099849707,149.9899610774982,168.86606420285943,168.48778372962352,143.58570657828818,229.53059848163707,143.58570657828818,215.96552853674518,194.7630159158349,154.92271378473163,192.91323365062237
labeled-data\5_blink\img012.png,20.50520251262094,289.101911441674,34.68686654591704,260.7385833750819,50.71831284442564,229.29228486646883,72.29910593857184,196.61279818104742,97.57946356314312,158.38396469998844,127.79257389494782,125.08788392616287,164.78821919919847,105.97346718563335,214.11574627153266,96.72455585957073,271.45899649312116,104.74027900882498,316.4703649466261,125.70447801456703,355.93238660449344,149.75164746232997,386.76209102470233,172.56562873328454,414.5088250028903,205.24511541870595,447.8049057767159,237.9246021041273,478.0180161085206,269.37090061274034,22.97157886623765,292.8014759720991,51.334906932829824,295.2678523257158,88.94714632548465,292.8014759720991,119.77685074569351,290.9516937068866,153.68952560792326,290.3350996184824,185.7524182049405,290.3350996184824,231.9969748352538,290.3350996184824,259.7437088134418,291.56828779529076,293.03978958726736,291.56828779529076,328.18565262630545,290.3350996184824,357.78216886970597,288.48531735326986,389.228467378319,288.48531735326986,424.37433041735716,286.0189409996532,455.8206289259702,281.08618829241976,482.950768815754,273.6870592315696,198.7008940614282,139.88614204786313,186.36901229334467,209.56127403753516,238.77950980769975,171.94903464488033,151.83974334271073,172.56562873328454,167.87118964121936,147.90186519711744,229.53059848163707,147.90186519711744,220.28168715557445,201.54555088828084,156.15590196154,200.31236271147247
labeled-data\5_blink\img037.png,6.323538479324867,306.98314000539517,37.15324289953372,303.90016956337433,73.53229411538021,304.5167636517785,110.52793941963085,305.13335774018265,145.67380245866894,303.2835754749701,186.98560638174882,306.366545916991,215.96552853674518,306.98314000539517,252.34457975259164,307.5997340937994,285.02406643801305,307.5997340937994,326.33587036109293,308.8329222706077,365.1812979305561,313.7656749778412,400.3271609695942,316.848645419862,431.77345947820726,318.0818335966704,457.6704111911827,323.0145863039038,486.650333346179,331.6469035415623,8.789914832941577,319.9316158618829,32.2204901923003,321.7813981270955,71.0659177617635,321.7813981270955,107.44496897760996,324.24777448071217,148.14017881228568,321.7813981270955,188.2187945585572,318.69842768507453,214.11574627153266,318.69842768507453,255.42755019461254,318.0818335966704,285.6406605264172,318.69842768507453,325.7192762726888,321.7813981270955,363.94810975374776,323.0145863039038,399.71056688119,323.0145863039038,430.54027130139895,324.8643685691163,455.8206289259702,328.5639330995414,490.3498978766041,330.4137153647539,,,,,,,,,,,,,,,,
labeled-data\5_blink\img044.png,9.406508921345761,273.6870592315696,40.236213341554645,258.2722070214652,79.08164091101781,247.17351343018993,115.46069212686427,241.6241666345524,147.52358472388147,242.85735481136072,191.91835908898224,248.40670160699835,230.76378665844544,256.42242475625267,271.45899649312116,263.2049597286986,304.7550772669467,270.6040887895487,343.6005048364099,278.00321785039887,381.21274422906475,281.7027823808239,413.2756368260819,292.18488188369497,444.10534124629083,300.2006050329492,466.91932251724535,306.98314000539517,493.432868318625,319.9316158618829,9.406508921345761,298.3508227677367,39.003025164746276,303.90016956337433,68.59954140814679,306.366545916991,96.96286947473894,306.98314000539517,122.24322709931022,310.06611044741607,161.08865466877342,311.29929862422443,197.46770588461987,313.7656749778412,225.83103395121202,316.23205133145785,261.5934910786543,317.4652395082662,293.03978958726736,317.4652395082662,328.18565262630545,318.0818335966704,362.7149215769394,319.9316158618829,387.3786851131065,319.31502177347875,423.75773632895294,318.69842768507453,468.1525106940538,321.7813981270955,,,,,,,,,,,,,,,,
labeled-data\5_blink\img047.png,6.323538479324867,279.8530001156114,32.2204901923003,262.5883656402944,63.66678870091337,250.87307796061503,94.49649312112223,242.85735481136072,127.17597980654364,241.6241666345524,159.85546649196505,238.54119619253152,194.38473544259898,239.15779028093567,230.14719257004128,243.47394889976493,277.00834328875874,248.40670160699835,306.60485953215925,252.1062661374234,346.68347527843076,263.2049597286986,370.11405063778955,270.6040887895487,404.6433195884235,278.00321785039887,433.6232417434198,287.2521291764615,461.3699757216078,302.66698138656596,12.489479363366641,302.0503872981618,35.3034606343212,300.8171991213534,61.20041234729666,302.66698138656596,90.180334502293,304.51676365177843,121.62663301090603,305.74995182858686,155.53930787313584,303.9001695633743,195.0013295310032,303.2835754749701,225.83103395121202,300.2006050329493,259.7437088134418,299.58401094454507,291.806601410459,300.20060503294917,323.86949400747625,301.4337932097576,352.8494161624726,302.05038729816175,384.9123087594897,302.6669813865659,415.74201317969863,303.9001695633743,448.4214998651202,303.2835754749702,,,,,,,,,,,,,,,,
labeled-data\5_blink\img056.png,11.87288527496247,284.16915873444066,34.68686654591704,251.48967204901925,67.9829473197426,225.59272033604378,96.96286947473894,208.944679949131,129.02576207175616,199.07917453466416,161.70524875717757,191.680045473814,197.46770588461987,191.680045473814,232.61356892365797,194.7630159158349,271.45899649312116,202.16214497668506,297.35594820609657,211.41105630274768,328.80224671470967,224.3595321592354,361.4817334001311,239.15779028093573,396.01100235076495,260.1219892866777,428.6904890361863,282.9359705576323,459.52019345639525,301.43379320975754,17.422232070600046,294.0346641489075,40.8528074299588,297.11763459092833,65.5165709661259,298.3508227677367,93.26330494431389,299.58401094454507,125.94279162973527,299.58401094454507,161.70524875717757,298.3508227677367,191.91835908898224,296.5010405025242,220.8982812439786,296.5010405025242,250.49479748737912,298.96741685614086,284.4074723496089,301.4337932097576,319.553335388647,303.2835754749701,347.91666345523913,302.66698138656596,373.19702107981044,302.66698138656596,402.79353732321096,304.5167636517785,445.33852942309915,302.666981386566,,,187.60220047015304,201.54555088828084,,,,,,,,,,,,
labeled-data\5_blink\img065.png,22.97157886623765,295.88444641412,36.53664881112954,263.82155381710277,54.41787737485072,234.2250375737022,71.68251185016766,205.2451154187059,96.96286947473897,179.96475779413464,127.79257389494782,160.85034105360518,167.87118964121936,151.60142972754244,209.18299356429924,153.45121199275496,251.11139157578333,163.93331149562601,293.6563836756716,179.34816370573049,337.4345639523682,200.9289567998767,382.4459324058731,224.3595321592354,429.3070831245906,246.55691934178577,471.85207522447894,276.7700296735905,504.5315619099002,305.74995182858686,26.67114339666273,300.8171991213534,56.26765964006324,301.4337932097576,86.48076997186791,302.0503872981618,121.62663301090603,300.2006050329492,148.14017881228568,300.8171991213534,177.7366950556862,300.8171991213534,207.94980538749087,298.3508227677367,235.69653936567886,297.11763459092833,270.84240240471695,298.96741685614086,299.20573047130915,302.66698138656596,333.1184053335389,305.74995182858686,368.264268372577,308.21632818220354,410.19266638406106,306.98314000539517,461.3699757216078,308.21632818220354,499.5988092026668,306.366545916991,,,177.12010096728199,206.47830359551426,234.4633511888705,167.0162819376469,147.52358472388147,166.39968784924275,,,,,215.34893444834103,192.29663956221822,149.373366989094,192.29663956221822
